253,104.449802
254,104.448382
255,104.446963
256,104.445544
257,104.444125
258,104.442705
259,104.441286
260,104.439867
261,104.438448
262,104.437028
263,104.435609
264,104.434190
265,104.432771
266,104.431352
267,104.429933
268,104.428514
269,104.427095
270,104.425676
271,104.424257
272,104.422838
273,104.421420
274,104.420001
275,104.418582
276,104.417163
277,104.415745
278,104.414326
279,104.412907
280,104.411488
281,104.410070
282,104.408651
283,104.407233
284,104.405814
285,104.404396
286,104.402977
287,104.401559
288,104.400140
289,104.398722
290,104.397303
291,104.395885
292,104.394467
293,104.393048
294,104.391630
295,104.390212
296,104.388794
297,104.387375
298,104.385957
299,104.384539
300,104.383121
301,104.381703
302,104.380285
303,104.378867
304,104.377449
305,104.376031
306,104.374613
307,104.373195
308,104.371777
309,104.370359
310,104.368941
311,104.367523
312,104.366105
313,104.364688
314,104.363270
315,104.361852
316,104.360435
317,104.359017
318,104.357599
319,104.356182
320,104.354764
321,104.353346
322,104.351929
323,104.350511
324,104.349094
325,104.347677
326,104.346259
327,104.344842
328,104.343424
329,104.342007
330,104.340590
331,104.339172
332,104.337755
333,104.336338
334,104.334921
335,104.333504
336,104.332086
337,104.330669
338,104.329252
339,104.327835
340,104.326418
341,104.325001
342,104.323584
343,104.322167
344,104.320750
345,104.319333
346,104.317916
347,104.316499
348,104.315083
349,104.313666
350,104.312249
351,104.310832
352,104.309416
353,104.307999
354,104.306582
355,104.305166
356,104.303749
357,104.302332
358,104.300916
359,104.299499
360,104.298083
361,104.296666
362,104.295250
363,104.293833
364,104.292417
365,104.291001
366,104.289584
367,104.288168
368,104.286752
369,104.285335
370,104.283919
371,104.282503
372,104.281087
373,104.279671
374,104.278255
375,104.276838
376,104.275422
377,104.274006
378,104.272590
379,104.271174
380,104.269758
381,104.268342
382,104.266927
383,104.265511
384,104.264095
385,104.262679
386,104.261263
387,104.259847
388,104.258432
389,104.257016
390,104.255600
391,104.254184
392,104.252769
393,104.251353
394,104.249938
395,104.248522
396,104.247107
397,104.245691
398,104.244276
399,104.242860
400,104.241445
401,104.240029
402,104.238614
403,104.237199
404,104.235783
405,104.234368
406,104.232953
407,104.231537
408,104.230122
409,104.228707
410,104.227292
411,104.225877
412,104.224462
413,104.223047
414,104.221632
415,104.220216
416,104.218801
417,104.217387
418,104.215972
419,104.214557
420,104.213142
421,104.211727
422,104.210312
423,104.208897
424,104.207482
425,104.206068
426,104.204653
427,104.203238
428,104.201824
429,104.200409
430,104.198994
431,104.197580
432,104.196165
433,104.194751
434,104.193336
435,104.191922
436,104.190507
437,104.189093
438,104.187678
439,104.186264
440,104.184850
441,104.183435
442,104.182021
443,104.180607
444,104.179192
445,104.177778
446,104.176364
447,104.174950
448,104.173536
449,104.172122
450,104.170708
451,104.169294
452,104.167879
453,104.166465
454,104.165052
455,104.163638
456,104.162224
457,104.160810
458,104.159396
459,104.157982
460,104.156568
461,104.155154
462,104.153741
463,104.152327
464,104.150913
465,104.149500
466,104.148086
467,104.146672
468,104.145259
469,104.143845
470,104.142432
471,104.141018
472,104.139605
473,104.138191
474,104.136778
475,104.135364
476,104.133951
477,104.132538
478,104.131124
479,104.129711
480,104.128298
481,104.126884
482,104.125471
483,104.124058
484,104.122645
485,104.121232
486,104.119819
487,104.118405
488,104.116992
489,104.115579
490,104.114166
491,104.112753
492,104.111340
493,104.109927
494,104.108515
495,104.107102
496,104.105689
497,104.104276
498,104.102863
499,104.101450
500,104.100038
501,104.098625
502,104.097212
503,104.095800
504,104.094387
505,104.092974
506,104.091562
507,104.090149
508,104.088737
509,104.087324
510,104.085912
511,104.084499
512,104.083087
513,104.081675
514,104.080262
515,104.078850
516,104.077438
517,104.076025
518,104.074613
519,104.073201
520,104.071789
521,104.070376
522,104.068964
523,104.067552
524,104.066140
525,104.064728
526,104.063316
527,104.061904
528,104.060492
529,104.059080
530,104.057668
531,104.056256
532,104.054844
533,104.053432
534,104.052021
535,104.050609
536,104.049197
537,104.047785
538,104.046374
539,104.044962
540,104.043550
541,104.042139
542,104.040727
543,104.039315
544,104.037904
545,104.036492
546,104.035081
547,104.033669
548,104.032258
549,104.030846
550,104.029435
551,104.028024
552,104.026612
553,104.025201
554,104.023790
555,104.022378
556,104.020967
557,104.019556
558,104.018145
559,104.016734
560,104.015323
561,104.013911
562,104.012500
563,104.011089
564,104.009678
565,104.008267
566,104.006856
567,104.005445
568,104.004035
569,104.002624
570,104.001213
571,103.999802
572,103.998391
573,103.996980
574,103.995570
575,103.994159
576,103.992748
577,103.991338
578,103.989927
579,103.988516
580,103.987106
581,103.985695
582,103.984285
583,103.982874
584,103.981464
585,103.980053
586,103.978643
587,103.977232
588,103.975822
589,103.974412
590,103.973001
591,103.971591
592,103.970181
593,103.968770
594,103.967360
595,103.965950
596,103.964540
597,103.963130
598,103.961720
599,103.960310
600,103.958899
601,103.957489
602,103.956079
603,103.954669
604,103.953260
605,103.951850
606,103.950440
607,103.949030
608,103.947620
609,103.946210
610,103.944800
611,103.943391
612,103.941981
613,103.940571
614,103.939162
615,103.937752
616,103.936342
617,103.934933
618,103.933523
619,103.932114
620,103.930704
621,103.929295
622,103.927885
623,103.926476
624,103.925066
625,103.923657
626,103.922248
627,103.920838
628,103.919429
629,103.918020
630,103.916610
631,103.915201
632,103.913792
633,103.912383
634,103.910974
635,103.909565
636,103.908155
637,103.906746
638,103.905337
639,103.903928
640,103.902519
641,103.901110
642,103.899701
643,103.898293
644,103.896884
645,103.895475
646,103.894066
647,103.892657
648,103.891248
649,103.889840
650,103.888431
651,103.887022
652,103.885614
653,103.884205
654,103.882796
655,103.881388
656,103.879979
657,103.878571
658,103.877162
659,103.875754
660,103.874345
661,103.872937
662,103.871529
663,103.870120
664,103.868712
665,103.867304
666,103.865895
667,103.864487
668,103.863079
669,103.861671
670,103.860262
671,103.858854
672,103.857446
673,103.856038
674,103.854630
675,103.853222
676,103.851814
677,103.850406
678,103.848998
679,103.847590
680,103.846182
681,103.844774
682,103.843366
683,103.841958
684,103.840551
685,103.839143
686,103.837735
687,103.836327
688,103.834920
689,103.833512
690,103.832104
691,103.830697
692,103.829289
693,103.827882
694,103.826474
695,103.825067
696,103.823659
697,103.822252
698,103.820844
699,103.819437
700,103.818029
701,103.816622
702,103.815215
703,103.813808
704,103.812400
705,103.810993
706,103.809586
707,103.808179
708,103.806771
709,103.805364
710,103.803957
711,103.802550
712,103.801143
713,103.799736
714,103.798329
715,103.796922
716,103.795515
717,103.794108
718,103.792701
719,103.791294
720,103.789888
721,103.788481
722,103.787074
723,103.785667
724,103.784261
725,103.782854
726,103.781447
727,103.780040
728,103.778634
729,103.777227
730,103.775821
731,103.774414
732,103.773008
733,103.771601
734,103.770195
735,103.768788
736,103.767382
737,103.765975
738,103.764569
739,103.763163
740,103.761756
741,103.760350
742,103.758944
743,103.757538
744,103.756132
745,103.754725
746,103.753319
747,103.751913
748,103.750507
749,103.749101
750,103.747695
751,103.746289
752,103.744883
753,103.743477
754,103.742071
755,103.740665
756,103.739259
757,103.737853
758,103.736448
759,103.735042
760,103.733636
761,103.732230
762,103.730825
763,103.729419
764,103.728013
765,103.726608
766,103.725202
767,103.723796
768,103.722391
769,103.720985
770,103.719580
771,103.718174
772,103.716769
773,103.715363
774,103.713958
775,103.712553
776,103.711147
777,103.709742
778,103.708337
779,103.706931
780,103.705526
781,103.704121
782,103.702716
783,103.701311
784,103.699906
785,103.698500
786,103.697095
787,103.695690
788,103.694285
789,103.692880
790,103.691475
791,103.690070
792,103.688665
793,103.687261
794,103.685856
795,103.684451
796,103.683046
797,103.681641
798,103.680237
799,103.678832
800,103.677427
801,103.676022
802,103.674618
803,103.673213
804,103.671809
805,103.670404
806,103.669000
807,103.667595
808,103.666191
809,103.664786
810,103.663382
811,103.661977
812,103.660573
813,103.659168
814,103.657764
815,103.656360
816,103.654956
817,103.653551
818,103.652147
819,103.650743
820,103.649339
821,103.647935
822,103.646531
823,103.645126
824,103.643722
825,103.642318
826,103.640914
827,103.639510
828,103.638106
829,103.636702
830,103.635299
831,103.633895
832,103.632491
833,103.631087
834,103.629683
835,103.628279
836,103.626876
837,103.625472
838,103.624068
839,103.622665
840,103.621261
841,103.619857
842,103.618454
843,103.617050
844,103.615647
845,103.614243
846,103.612840
847,103.611436
848,103.610033
849,103.608630
850,103.607226
851,103.605823
852,103.604420
853,103.603016
854,103.601613
855,103.600210
856,103.598807
857,103.597403
858,103.596000
859,103.594597
860,103.593194
861,103.591791
862,103.590388
863,103.588985
864,103.587582
865,103.586179
866,103.584776
867,103.583373
868,103.581970
869,103.580567
870,103.579165
871,103.577762
872,103.576359
873,103.574956
874,103.573553
875,103.572151
876,103.570748
877,103.569345
878,103.567943
879,103.566540
880,103.565138
881,103.563735
882,103.562333
883,103.560930
884,103.559528
885,103.558125
886,103.556723
887,103.555320
888,103.553918
889,103.552516
890,103.551114
891,103.549711
892,103.548309
893,103.546907
894,103.545505
895,103.544102
896,103.542700
897,103.541298
898,103.539896
899,103.538494
900,103.537092
901,103.535690
902,103.534288
903,103.532886
904,103.531484
905,103.530082
906,103.528680
907,103.527279
908,103.525877
909,103.524475
910,103.523073
911,103.521671
912,103.520270
913,103.518868
914,103.517466
915,103.516065
916,103.514663
917,103.513262
918,103.511860
919,103.510458
920,103.509057
921,103.507656
922,103.506254
923,103.504853
924,103.503451
925,103.502050
926,103.500649
927,103.499247
928,103.497846
929,103.496445
930,103.495043
931,103.493642
932,103.492241
933,103.490840
934,103.489439
935,103.488038
936,103.486637
937,103.485236
938,103.483835
939,103.482434
940,103.481033
941,103.479632
942,103.478231
943,103.476830
944,103.475429
945,103.474028
946,103.472627
947,103.471227
948,103.469826
949,103.468425
950,103.467024
951,103.465624
952,103.464223
953,103.462823
954,103.461422
955,103.460021
956,103.458621
957,103.457220
958,103.455820
959,103.454419
960,103.453019
961,103.451619
962,103.450218
963,103.448818
964,103.447418
965,103.446017
966,103.444617
967,103.443217
968,103.441816
969,103.440416
970,103.439016
971,103.437616
972,103.436216
973,103.434816
974,103.433416
975,103.432016
976,103.430616
977,103.429216
978,103.427816
979,103.426416
980,103.425016
981,103.423616
982,103.422216
983,103.420816
984,103.419417
985,103.418017
986,103.416617
987,103.415217
988,103.413818
989,103.412418
990,103.411018
991,103.409619
992,103.408219
993,103.406820
994,103.405420
995,103.404021
996,103.402621
997,103.401222
998,103.399822
999,103.398423
